kind,mask,changed,recall,precision,iou,ratio
remove,0.541348,0.174792,0.9921277861687033,0.32034107450290755,0.3195288949816113,3.0970982653668364
modify,0.4019031524658203,0.056423187255859375,0.9971942397403827,0.1399961084508312,0.13994098559744966,7.123013994996958
modify,0.4476642608642578,0.016336441040039062,0.9944541739638062,0.03629023668008777,0.03628289368590324,27.40280210157618
modify,0.85542,0.008452,0.836251774727875,0.008262607841761941,0.00824926120793087,101.20918125887364
modify,0.8506965637207031,0.02002716064453125,0.9999047619047619,0.023539830945494496,0.023539778166906198,42.47714285714286
modify,0.8839683532714844,0.10079383850097656,0.9899138991389914,0.11287420110733751,0.11274453810128302,8.770063392941621
insert,0.647348,0.00756,0.8486772486772487,0.009911206955146227,0.0098937226673575,85.62804232804234
insert,0.6500883102416992,0.0149993896484375,0.9823880976602238,0.02266649258362221,0.022657285642222823,43.34098423194303
insert,0.556216,0.05236,0.9352941176470588,0.08804493218461892,0.08751188340326374,10.622918258212378
insert,0.489364,0.0903,0.9877740863787375,0.18226923108361057,0.1818589591981536,5.419313399778516
modify,0.46219348907470703,0.08473491668701172,0.9976364925549516,0.18289882284971473,0.18281960586154625,5.454581265264319
modify,0.389508,0.088544,0.9775027105168052,0.22220852973494767,0.2210779054916986,4.399033249006144
insert,0.3825645446777344,0.07475090026855469,0.9905335408639738,0.19354452720691614,0.19318719052477046,5.117858692046643
modify,0.4454507827758789,0.12395668029785156,0.9893135761436551,0.27529871180867027,0.27448247302968337,3.5936004554616936
modify,0.251464,0.034648,0.96582775340568,0.13307670282823783,0.1324530572179475,7.257677210805819
modify,0.24729061126708984,0.013303756713867188,0.9685304659498208,0.05210506627381866,0.05201700148609004,18.588028673835126
insert,0.83798,0.039768,0.9703279018306176,0.04604883171436072,0.04598407931741265,21.07171595252464
insert,0.829864501953125,0.02972888946533203,0.9947711160298977,0.03563646894421359,0.03562979482707313,27.91441311391268
modify,0.6342,0.156784,0.9933156444535156,0.24556291390728477,0.24515779664005238,4.0450556179201955
modify,0.7016839981079102,0.18790912628173828,0.991920299233139,0.26563364316789645,0.2650601265865702,3.734166679354639
modify,0.51519775390625,0.09833335876464844,0.9924934535932499,0.189432531690558,0.18916151261187658,5.239297837261177
